away_team_clan_id,away_team_name,away_team_tagname,home_team_clan_id,home_team_name,home_team_tagname,map_instance_id,match_date,match_number,match_status,matchup_id,region,ret_msg,tournament_name,winning_team_clan_id
761401,Team Allegiance,ALG,525883,Enemy,NME,240120496,4/7/2016 3:00:00 PM,1,ended,4113,NA,,SPL Season 3 Spring Split,525883
531759,Denial eSports,DNL,740117,SoaR G2A,SoaR,240112027,4/7/2016 4:45:00 PM,1,ended,4114,NA,,SPL Season 3 Spring Split,740117
531759,Denial eSports,DNL,740117,SoaR G2A,SoaR,240122849,4/7/2016 4:45:00 PM,1,ended,4114,NA,,SPL Season 3 Spring Split,740117
521915,Eager,eGr,746991,Luminosity,LG,240112736,4/7/2016 6:30:00 PM,1,ended,4116,NA,,SPL Season 3 Spring Split,746991
521915,Eager,eGr,746991,Luminosity,LG,240120186,4/7/2016 6:30:00 PM,1,ended,4116,NA,,SPL Season 3 Spring Split,746991
743258,Team Leftovers,LFTO,185700,Paradigm,PDG,240259923,4/8/2016 1:00:00 PM,1,ended,4117,EU,,SPL Season 3 Spring Split,185700
743258,Team Leftovers,LFTO,185700,Paradigm,PDG,240267547,4/8/2016 1:00:00 PM,1,ended,4117,EU,,SPL Season 3 Spring Split,185700
536758,Torpedo,TPG,734605,Hungry For More,HFM,240259399,4/8/2016 2:45:00 PM,1,ended,4118,EU,,SPL Season 3 Spring Split,734605
536758,Torpedo,TPG,734605,Hungry For More,HFM,240269913,4/8/2016 2:45:00 PM,1,ended,4118,EU,,SPL Season 3 Spring Split,536758
474913,Team Dignitas,DiG,735501,Cringe Crew,CC,240263318,4/8/2016 4:30:00 PM,1,ended,4120,EU,,SPL Season 3 Spring Split,474913
474913,Team Dignitas,DiG,735501,Cringe Crew,CC,240295432,4/8/2016 4:30:00 PM,1,ended,4120,EU,,SPL Season 3 Spring Split,474913
214354,Fnatic,FNC,478427,PantheraGG,PNTR,240264414,4/9/2016 1:00:00 PM,1,ended,4119,EU,,SPL Season 3 Spring Split,478427
214354,Fnatic,FNC,478427,PantheraGG,PNTR,240300645,4/9/2016 1:00:00 PM,1,ended,4119,EU,,SPL Season 3 Spring Split,478427
474913,Team Dignitas,DiG,185700,Paradigm,PDG,240797836,4/9/2016 2:45:00 PM,1,ended,4121,EU,,SPL Season 3 Spring Split,474913
474913,Team Dignitas,DiG,185700,Paradigm,PDG,240816089,4/9/2016 2:45:00 PM,1,ended,4121,EU,,SPL Season 3 Spring Split,185700
753364,The Randozos,RAND0,542879,EnVyUs,EnVy,240114776,4/10/2016 1:00:00 PM,1,ended,4115,NA,,SPL Season 3 Spring Split,542879
753364,The Randozos,RAND0,542879,EnVyUs,EnVy,240121722,4/10/2016 1:00:00 PM,1,ended,4115,NA,,SPL Season 3 Spring Split,542879
761401,Team Allegiance,ALG,542879,EnVyUs,EnVy,241136943,4/10/2016 2:45:00 PM,1,ended,4122,NA,,SPL Season 3 Spring Split,542879
761401,Team Allegiance,ALG,542879,EnVyUs,EnVy,241151699,4/10/2016 2:45:00 PM,1,ended,4122,NA,,SPL Season 3 Spring Split,761401
735501,Cringe Crew,CC,478427,PantheraGG,PNTR,241137605,4/11/2016 3:00:00 PM,1,ended,4123,EU,,SPL Season 3 Spring Split,478427
735501,Cringe Crew,CC,478427,PantheraGG,PNTR,241151198,4/11/2016 3:00:00 PM,1,ended,4123,EU,,SPL Season 3 Spring Split,735501
531759,Denial eSports,DNL,746991,Luminosity,LG,242008924,4/14/2016 3:00:00 PM,1,ended,4125,NA,,SPL Season 3 Spring Split,746991
531759,Denial eSports,DNL,746991,Luminosity,LG,242019251,4/14/2016 3:00:00 PM,1,ended,4125,NA,,SPL Season 3 Spring Split,746991
753364,The Randozos,RAND0,761401,Team Allegiance,ALG,242008933,4/14/2016 4:45:00 PM,1,ended,4126,NA,,SPL Season 3 Spring Split,761401
753364,The Randozos,RAND0,761401,Team Allegiance,ALG,242017997,4/14/2016 4:45:00 PM,1,ended,4126,NA,,SPL Season 3 Spring Split,761401
740117,SoaR G2A,SoaR,521915,Eager,eGr,242010771,4/14/2016 6:30:00 PM,1,ended,4130,NA,,SPL Season 3 Spring Split,521915
740117,SoaR G2A,SoaR,521915,Eager,eGr,242020847,4/14/2016 6:30:00 PM,1,ended,4130,NA,,SPL Season 3 Spring Split,521915
740117,SoaR G2A,SoaR,521915,Eager,eGr,242020847,4/14/2016 6:30:00 PM,1,ended,4130,NA,,SPL Season 3 Spring Split,521915
734605,Hungry For More,HFM,478427,PantheraGG,PNTR,242160110,4/15/2016 1:00:00 PM,1,ended,4133,EU,,SPL Season 3 Spring Split,478427
734605,Hungry For More,HFM,478427,PantheraGG,PNTR,242174140,4/15/2016 1:00:00 PM,1,ended,4133,EU,,SPL Season 3 Spring Split,478427
743258,Team Leftovers,LFTO,474913,Team Dignitas,DiG,242159942,4/15/2016 2:45:00 PM,1,ended,4136,EU,,SPL Season 3 Spring Split,474913
743258,Team Leftovers,LFTO,474913,Team Dignitas,DiG,242175571,4/15/2016 2:45:00 PM,1,ended,4136,EU,,SPL Season 3 Spring Split,743258
735501,Cringe Crew,CC,185700,Paradigm,PDG,242163577,4/15/2016 4:30:00 PM,1,ended,4138,EU,,SPL Season 3 Spring Split,735501
735501,Cringe Crew,CC,185700,Paradigm,PDG,242181607,4/15/2016 4:30:00 PM,1,ended,4138,EU,,SPL Season 3 Spring Split,185700
536758,Torpedo,TPG,214354,Fnatic,FNC,242163851,4/16/2016 1:00:00 PM,1,ended,4137,EU,,SPL Season 3 Spring Split,214354
536758,Torpedo,TPG,214354,Fnatic,FNC,242178046,4/16/2016 1:00:00 PM,1,ended,4137,EU,,SPL Season 3 Spring Split,536758
734605,Hungry For More,HFM,214354,Fnatic,FNC,242671925,4/16/2016 2:45:00 PM,1,ended,4139,EU,,SPL Season 3 Spring Split,734605
734605,Hungry For More,HFM,214354,Fnatic,FNC,242685737,4/16/2016 2:45:00 PM,1,ended,4139,EU,,SPL Season 3 Spring Split,734605
542879,EnVyUs,EnVy,525883,Enemy,NME,242011272,4/17/2016 1:00:00 PM,1,ended,4128,NA,,SPL Season 3 Spring Split,525883
542879,EnVyUs,EnVy,525883,Enemy,NME,242024382,4/17/2016 1:00:00 PM,1,ended,4128,NA,,SPL Season 3 Spring Split,525883
740117,SoaR G2A,SoaR,746991,Luminosity,LG,242976781,4/17/2016 2:45:00 PM,1,ended,4140,NA,,SPL Season 3 Spring Split,740117
740117,SoaR G2A,SoaR,746991,Luminosity,LG,242991135,4/17/2016 2:45:00 PM,1,ended,4140,NA,,SPL Season 3 Spring Split,740117
521915,Eager,eGr,525883,Enemy,NME,242980918,4/18/2016 3:00:00 PM,1,ended,4141,NA,,SPL Season 3 Spring Split,521915
521915,Eager,eGr,525883,Enemy,NME,242996482,4/18/2016 3:00:00 PM,1,ended,4141,NA,,SPL Season 3 Spring Split,521915
531759,Denial eSports,DNL,542879,EnVyUs,EnVy,243848618,4/21/2016 3:00:00 PM,1,ended,4142,NA,,SPL Season 3 Spring Split,531759
531759,Denial eSports,DNL,542879,EnVyUs,EnVy,243859126,4/21/2016 3:00:00 PM,1,ended,4142,NA,,SPL Season 3 Spring Split,531759
753364,The Randozos,RAND0,521915,Eager,eGr,243848526,4/21/2016 4:45:00 PM,1,ended,4143,NA,,SPL Season 3 Spring Split,521915
753364,The Randozos,RAND0,521915,Eager,eGr,243857205,4/21/2016 4:45:00 PM,1,ended,4143,NA,,SPL Season 3 Spring Split,521915
740117,SoaR G2A,SoaR,525883,Enemy,NME,243850646,4/21/2016 6:30:00 PM,1,ended,4146,NA,,SPL Season 3 Spring Split,525883
740117,SoaR G2A,SoaR,525883,Enemy,NME,243861061,4/21/2016 6:30:00 PM,1,ended,4146,NA,,SPL Season 3 Spring Split,740117
536758,Torpedo,TPG,474913,Team Dignitas,DiG,244010195,4/22/2016 1:00:00 PM,1,ended,4147,EU,,SPL Season 3 Spring Split,536758
536758,Torpedo,TPG,474913,Team Dignitas,DiG,244023842,4/22/2016 1:00:00 PM,1,ended,4147,EU,,SPL Season 3 Spring Split,474913
743258,Team Leftovers,LFTO,735501,Cringe Crew,CC,244009647,4/22/2016 2:45:00 PM,1,ended,4148,EU,,SPL Season 3 Spring Split,735501
743258,Team Leftovers,LFTO,735501,Cringe Crew,CC,244022394,4/22/2016 2:45:00 PM,1,ended,4148,EU,,SPL Season 3 Spring Split,735501
478427,PantheraGG,PNTR,214354,Fnatic,FNC,244014081,4/22/2016 4:30:00 PM,1,ended,4150,EU,,SPL Season 3 Spring Split,478427
478427,PantheraGG,PNTR,214354,Fnatic,FNC,244028353,4/22/2016 4:30:00 PM,1,ended,4150,EU,,SPL Season 3 Spring Split,478427
734605,Hungry For More,HFM,185700,Paradigm,PDG,244013245,4/23/2016 1:00:00 PM,1,ended,4149,EU,,SPL Season 3 Spring Split,185700
734605,Hungry For More,HFM,185700,Paradigm,PDG,244031213,4/23/2016 1:00:00 PM,1,ended,4149,EU,,SPL Season 3 Spring Split,185700
474913,Team Dignitas,DiG,478427,PantheraGG,PNTR,244550393,4/23/2016 2:45:00 PM,1,ended,4152,EU,,SPL Season 3 Spring Split,478427
474913,Team Dignitas,DiG,478427,PantheraGG,PNTR,244564441,4/23/2016 2:45:00 PM,1,ended,4152,EU,,SPL Season 3 Spring Split,478427
761401,Team Allegiance,ALG,746991,Luminosity,LG,243850962,4/24/2016 1:00:00 PM,1,ended,4145,NA,,SPL Season 3 Spring Split,746991
761401,Team Allegiance,ALG,746991,Luminosity,LG,243859010,4/24/2016 1:00:00 PM,1,ended,4145,NA,,SPL Season 3 Spring Split,761401
761401,Team Allegiance,ALG,740117,SoaR G2A,SoaR,244878482,4/24/2016 2:45:00 PM,1,ended,4153,NA,,SPL Season 3 Spring Split,740117
761401,Team Allegiance,ALG,740117,SoaR G2A,SoaR,244896502,4/24/2016 2:45:00 PM,1,ended,4153,NA,,SPL Season 3 Spring Split,740117
214354,Fnatic,FNC,536758,Torpedo,TPG,244875065,4/25/2016 3:00:00 PM,1,ended,4154,EU,,SPL Season 3 Spring Split,214354
214354,Fnatic,FNC,536758,Torpedo,TPG,244889092,4/25/2016 3:00:00 PM,1,ended,4154,EU,,SPL Season 3 Spring Split,214354
753364,The Randozos,RAND0,746991,Luminosity,LG,244875119,4/25/2016 4:45:00 PM,1,ended,4155,NA,,SPL Season 3 Spring Split,746991
753364,The Randozos,RAND0,746991,Luminosity,LG,244891169,4/25/2016 4:45:00 PM,1,ended,4155,NA,,SPL Season 3 Spring Split,753364
753364,The Randozos,RAND0,740117,SoaR G2A,SoaR,247338921,5/5/2016 3:00:00 PM,1,ended,4156,NA,,SPL Season 3 Spring Split,740117
753364,The Randozos,RAND0,740117,SoaR G2A,SoaR,247345261,5/5/2016 3:00:00 PM,1,ended,4156,NA,,SPL Season 3 Spring Split,740117
531759,Denial eSports,DNL,521915,Eager,eGr,247339414,5/5/2016 4:45:00 PM,1,ended,4157,NA,,SPL Season 3 Spring Split,531759
531759,Denial eSports,DNL,521915,Eager,eGr,247348169,5/5/2016 4:45:00 PM,1,ended,4157,NA,,SPL Season 3 Spring Split,521915
746991,Luminosity,LG,761401,Team Allegiance,ALG,247340498,5/5/2016 6:30:00 PM,1,ended,4159,NA,,SPL Season 3 Spring Split,746991
746991,Luminosity,LG,761401,Team Allegiance,ALG,247345214,5/5/2016 6:30:00 PM,1,ended,4159,NA,,SPL Season 3 Spring Split,746991
743258,Team Leftovers,LFTO,214354,Fnatic,FNC,247470695,5/6/2016 1:00:00 PM,1,ended,4160,EU,,SPL Season 3 Spring Split,743258
743258,Team Leftovers,LFTO,214354,Fnatic,FNC,247483198,5/6/2016 1:00:00 PM,1,ended,4160,EU,,SPL Season 3 Spring Split,743258
536758,Torpedo,TPG,735501,Cringe Crew,CC,247469377,5/6/2016 2:45:00 PM,1,ended,4161,EU,,SPL Season 3 Spring Split,735501
536758,Torpedo,TPG,735501,Cringe Crew,CC,247479019,5/6/2016 2:45:00 PM,1,ended,4161,EU,,SPL Season 3 Spring Split,735501
478427,PantheraGG,PNTR,474913,Team Dignitas,DiG,247473516,5/6/2016 4:30:00 PM,1,ended,4163,EU,,SPL Season 3 Spring Split,478427
478427,PantheraGG,PNTR,474913,Team Dignitas,DiG,247482969,5/6/2016 4:30:00 PM,1,ended,4163,EU,,SPL Season 3 Spring Split,478427
185700,Paradigm,PDG,734605,Hungry For More,HFM,247473027,5/7/2016 1:00:00 PM,1,ended,4162,EU,,SPL Season 3 Spring Split,734605
185700,Paradigm,PDG,734605,Hungry For More,HFM,247485278,5/7/2016 1:00:00 PM,1,ended,4162,EU,,SPL Season 3 Spring Split,734605
734605,Hungry For More,HFM,474913,Team Dignitas,DiG,247903397,5/7/2016 2:45:00 PM,1,ended,4164,EU,,SPL Season 3 Spring Split,474913
734605,Hungry For More,HFM,474913,Team Dignitas,DiG,247912299,5/7/2016 2:45:00 PM,1,ended,4164,EU,,SPL Season 3 Spring Split,734605
525883,Enemy,NME,542879,EnVyUs,EnVy,247341944,5/8/2016 1:00:00 PM,1,ended,4158,NA,,SPL Season 3 Spring Split,525883
525883,Enemy,NME,542879,EnVyUs,EnVy,247347489,5/8/2016 1:00:00 PM,1,ended,4158,NA,,SPL Season 3 Spring Split,525883
525883,Enemy,NME,740117,SoaR G2A,SoaR,248148164,5/8/2016 2:45:00 PM,1,ended,4165,NA,,SPL Season 3 Spring Split,740117
525883,Enemy,NME,740117,SoaR G2A,SoaR,248161495,5/8/2016 2:45:00 PM,1,ended,4165,NA,,SPL Season 3 Spring Split,525883
542879,EnVyUs,EnVy,753364,The Randozos,RAND0,248150846,5/9/2016 3:00:00 PM,1,ended,4167,NA,,SPL Season 3 Spring Split,753364
542879,EnVyUs,EnVy,753364,The Randozos,RAND0,248162979,5/9/2016 3:00:00 PM,1,ended,4167,NA,,SPL Season 3 Spring Split,542879
536758,Torpedo,TPG,185700,Paradigm,PDG,248149332,5/9/2016 4:45:00 PM,1,ended,4168,EU,,SPL Season 3 Spring Split,536758
536758,Torpedo,TPG,185700,Paradigm,PDG,248167399,5/9/2016 4:45:00 PM,1,ended,4168,EU,,SPL Season 3 Spring Split,185700
521915,Eager,eGr,761401,Team Allegiance,ALG,248882099,5/12/2016 3:00:00 PM,1,ended,4169,NA,,SPL Season 3 Spring Split,521915
521915,Eager,eGr,761401,Team Allegiance,ALG,248887472,5/12/2016 3:00:00 PM,1,ended,4169,NA,,SPL Season 3 Spring Split,521915
740117,SoaR G2A,SoaR,753364,The Randozos,RAND0,248882370,5/12/2016 4:45:00 PM,1,ended,4170,NA,,SPL Season 3 Spring Split,740117
740117,SoaR G2A,SoaR,753364,The Randozos,RAND0,248889602,5/12/2016 4:45:00 PM,1,ended,4170,NA,,SPL Season 3 Spring Split,740117
746991,Luminosity,LG,525883,Enemy,NME,248884362,5/12/2016 6:30:00 PM,1,ended,4172,NA,,SPL Season 3 Spring Split,525883
746991,Luminosity,LG,525883,Enemy,NME,248894384,5/12/2016 6:30:00 PM,1,ended,4172,NA,,SPL Season 3 Spring Split,746991
474913,Team Dignitas,DiG,743258,Team Leftovers,LFTO,249031125,5/13/2016 1:00:00 PM,1,ended,4173,EU,,SPL Season 3 Spring Split,474913
474913,Team Dignitas,DiG,743258,Team Leftovers,LFTO,249046496,5/13/2016 1:00:00 PM,1,ended,4173,EU,,SPL Season 3 Spring Split,474913
185700,Paradigm,PDG,735501,Cringe Crew,CC,249030423,5/13/2016 2:45:00 PM,1,ended,4174,EU,,SPL Season 3 Spring Split,185700
185700,Paradigm,PDG,735501,Cringe Crew,CC,249049479,5/13/2016 2:45:00 PM,1,ended,4174,EU,,SPL Season 3 Spring Split,185700
214354,Fnatic,FNC,734605,Hungry For More,HFM,249033460,5/13/2016 4:30:00 PM,1,ended,4177,EU,,SPL Season 3 Spring Split,734605
214354,Fnatic,FNC,734605,Hungry For More,HFM,249047115,5/13/2016 4:30:00 PM,1,ended,4177,EU,,SPL Season 3 Spring Split,734605
478427,PantheraGG,PNTR,536758,Torpedo,TPG,249033923,5/14/2016 1:00:00 PM,1,ended,4176,EU,,SPL Season 3 Spring Split,478427
478427,PantheraGG,PNTR,536758,Torpedo,TPG,249050766,5/14/2016 1:00:00 PM,1,ended,4176,EU,,SPL Season 3 Spring Split,478427
735501,Cringe Crew,CC,474913,Team Dignitas,DiG,249534734,5/14/2016 2:45:00 PM,1,ended,4178,EU,,SPL Season 3 Spring Split,474913
735501,Cringe Crew,CC,474913,Team Dignitas,DiG,249546794,5/14/2016 2:45:00 PM,1,ended,4178,EU,,SPL Season 3 Spring Split,735501
542879,EnVyUs,EnVy,531759,Denial eSports,DNL,248884320,5/15/2016 1:00:00 PM,1,ended,4171,NA,,SPL Season 3 Spring Split,531759
542879,EnVyUs,EnVy,531759,Denial eSports,DNL,248894065,5/15/2016 1:00:00 PM,1,ended,4171,NA,,SPL Season 3 Spring Split,531759
740117,SoaR G2A,SoaR,761401,Team Allegiance,ALG,249839238,5/15/2016 2:45:00 PM,1,ended,4179,NA,,SPL Season 3 Spring Split,740117
740117,SoaR G2A,SoaR,761401,Team Allegiance,ALG,249850109,5/15/2016 2:45:00 PM,1,ended,4179,NA,,SPL Season 3 Spring Split,740117
734605,Hungry For More,HFM,536758,Torpedo,TPG,249838886,5/16/2016 3:00:00 PM,1,ended,4180,EU,,SPL Season 3 Spring Split,734605
734605,Hungry For More,HFM,536758,Torpedo,TPG,249851407,5/16/2016 3:00:00 PM,1,ended,4180,EU,,SPL Season 3 Spring Split,734605
746991,Luminosity,LG,531759,Denial eSports,DNL,249842872,5/16/2016 4:45:00 PM,1,ended,4181,NA,,SPL Season 3 Spring Split,746991
746991,Luminosity,LG,531759,Denial eSports,DNL,249858282,5/16/2016 4:45:00 PM,1,ended,4181,NA,,SPL Season 3 Spring Split,531759
740117,SoaR G2A,SoaR,531759,Denial eSports,DNL,250625015,5/19/2016 3:00:00 PM,1,ended,4182,NA,,SPL Season 3 Spring Split,740117
740117,SoaR G2A,SoaR,531759,Denial eSports,DNL,250630088,5/19/2016 3:00:00 PM,1,ended,4182,NA,,SPL Season 3 Spring Split,531759
746991,Luminosity,LG,521915,Eager,eGr,250625357,5/19/2016 4:45:00 PM,1,ended,4183,NA,,SPL Season 3 Spring Split,521915
746991,Luminosity,LG,521915,Eager,eGr,250630356,5/19/2016 4:45:00 PM,1,ended,4183,NA,,SPL Season 3 Spring Split,521915
542879,EnVyUs,EnVy,761401,Team Allegiance,ALG,250626519,5/19/2016 6:30:00 PM,1,ended,4185,NA,,SPL Season 3 Spring Split,761401
542879,EnVyUs,EnVy,761401,Team Allegiance,ALG,250631446,5/19/2016 6:30:00 PM,1,ended,4185,NA,,SPL Season 3 Spring Split,761401
735501,Cringe Crew,CC,734605,Hungry For More,HFM,250751133,5/20/2016 1:00:00 PM,1,ended,4186,EU,,SPL Season 3 Spring Split,734605
735501,Cringe Crew,CC,734605,Hungry For More,HFM,250768724,5/20/2016 1:00:00 PM,1,ended,4186,EU,,SPL Season 3 Spring Split,734605
474913,Team Dignitas,DiG,536758,Torpedo,TPG,250751771,5/20/2016 2:45:00 PM,1,ended,4187,EU,,SPL Season 3 Spring Split,474913
474913,Team Dignitas,DiG,536758,Torpedo,TPG,250761704,5/20/2016 2:45:00 PM,1,ended,4187,EU,,SPL Season 3 Spring Split,536758
185700,Paradigm,PDG,478427,PantheraGG,PNTR,250753665,5/20/2016 4:30:00 PM,1,ended,4189,EU,,SPL Season 3 Spring Split,185700
185700,Paradigm,PDG,478427,PantheraGG,PNTR,250764549,5/20/2016 4:30:00 PM,1,ended,4189,EU,,SPL Season 3 Spring Split,478427
214354,Fnatic,FNC,743258,Team Leftovers,LFTO,250754254,5/21/2016 1:00:00 PM,1,ended,4188,EU,,SPL Season 3 Spring Split,214354
214354,Fnatic,FNC,743258,Team Leftovers,LFTO,250772848,5/21/2016 1:00:00 PM,1,ended,4188,EU,,SPL Season 3 Spring Split,743258
474913,Team Dignitas,DiG,734605,Hungry For More,HFM,251180271,5/21/2016 2:45:00 PM,1,ended,4191,EU,,SPL Season 3 Spring Split,734605
474913,Team Dignitas,DiG,734605,Hungry For More,HFM,251191435,5/21/2016 2:45:00 PM,1,ended,4191,EU,,SPL Season 3 Spring Split,734605
525883,Enemy,NME,753364,The Randozos,RAND0,250627237,5/22/2016 1:00:00 PM,1,ended,4184,NA,,SPL Season 3 Spring Split,525883
525883,Enemy,NME,753364,The Randozos,RAND0,250631298,5/22/2016 1:00:00 PM,1,ended,4184,NA,,SPL Season 3 Spring Split,525883
521915,Eager,eGr,740117,SoaR G2A,SoaR,251438064,5/22/2016 2:45:00 PM,1,ended,4190,NA,,SPL Season 3 Spring Split,521915
521915,Eager,eGr,740117,SoaR G2A,SoaR,251452273,5/22/2016 2:45:00 PM,1,ended,4190,NA,,SPL Season 3 Spring Split,740117
761401,Team Allegiance,ALG,753364,The Randozos,RAND0,251438748,5/23/2016 3:00:00 PM,1,ended,4192,NA,,SPL Season 3 Spring Split,761401
761401,Team Allegiance,ALG,753364,The Randozos,RAND0,251457404,5/23/2016 3:00:00 PM,1,ended,4192,NA,,SPL Season 3 Spring Split,761401
185700,Paradigm,PDG,743258,Team Leftovers,LFTO,251440586,5/23/2016 4:45:00 PM,1,ended,4193,EU,,SPL Season 3 Spring Split,185700
185700,Paradigm,PDG,743258,Team Leftovers,LFTO,251453706,5/23/2016 4:45:00 PM,1,ended,4193,EU,,SPL Season 3 Spring Split,185700
542879,EnVyUs,EnVy,740117,SoaR G2A,SoaR,252103137,5/26/2016 3:00:00 PM,1,ended,4194,NA,,SPL Season 3 Spring Split,740117
542879,EnVyUs,EnVy,740117,SoaR G2A,SoaR,252119751,5/26/2016 3:00:00 PM,1,ended,4194,NA,,SPL Season 3 Spring Split,740117
746991,Luminosity,LG,753364,The Randozos,RAND0,252103897,5/26/2016 4:45:00 PM,1,ended,4195,NA,,SPL Season 3 Spring Split,746991
746991,Luminosity,LG,753364,The Randozos,RAND0,252122648,5/26/2016 4:45:00 PM,1,ended,4195,NA,,SPL Season 3 Spring Split,746991
525883,Enemy,NME,521915,Eager,eGr,252104586,5/26/2016 6:30:00 PM,1,ended,4197,NA,,SPL Season 3 Spring Split,525883
525883,Enemy,NME,521915,Eager,eGr,252110943,5/26/2016 6:30:00 PM,1,ended,4197,NA,,SPL Season 3 Spring Split,525883
478427,PantheraGG,PNTR,734605,Hungry For More,HFM,252237685,5/27/2016 1:00:00 PM,1,ended,4198,EU,,SPL Season 3 Spring Split,478427
478427,PantheraGG,PNTR,734605,Hungry For More,HFM,252249128,5/27/2016 1:00:00 PM,1,ended,4198,EU,,SPL Season 3 Spring Split,734605
185700,Paradigm,PDG,474913,Team Dignitas,DiG,252237411,5/27/2016 2:45:00 PM,1,ended,4199,EU,,SPL Season 3 Spring Split,185700
185700,Paradigm,PDG,474913,Team Dignitas,DiG,252245655,5/27/2016 2:45:00 PM,1,ended,4199,EU,,SPL Season 3 Spring Split,185700
214354,Fnatic,FNC,735501,Cringe Crew,CC,252239934,5/27/2016 4:30:00 PM,1,ended,4201,EU,,SPL Season 3 Spring Split,735501
214354,Fnatic,FNC,735501,Cringe Crew,CC,252249534,5/27/2016 4:30:00 PM,1,ended,4201,EU,,SPL Season 3 Spring Split,735501
536758,Torpedo,TPG,743258,Team Leftovers,LFTO,252239743,5/28/2016 1:00:00 PM,1,ended,4200,EU,,SPL Season 3 Spring Split,743258
536758,Torpedo,TPG,743258,Team Leftovers,LFTO,252253678,5/28/2016 1:00:00 PM,1,ended,4200,EU,,SPL Season 3 Spring Split,536758
185700,Paradigm,PDG,214354,Fnatic,FNC,-1,5/28/2016 2:45:00 PM,1,ended,4202,EU,,SPL Season 3 Spring Split,185700
185700,Paradigm,PDG,214354,Fnatic,FNC,252686329,5/28/2016 2:45:00 PM,1,ended,4202,EU,,SPL Season 3 Spring Split,185700
761401,Team Allegiance,ALG,531759,Denial eSports,DNL,252105909,5/29/2016 1:00:00 PM,1,ended,4196,NA,,SPL Season 3 Spring Split,531759
761401,Team Allegiance,ALG,531759,Denial eSports,DNL,252122809,5/29/2016 1:00:00 PM,1,ended,4196,NA,,SPL Season 3 Spring Split,531759
521915,Eager,eGr,753364,The Randozos,RAND0,252930523,5/29/2016 2:45:00 PM,1,ended,4203,NA,,SPL Season 3 Spring Split,521915
521915,Eager,eGr,753364,The Randozos,RAND0,252940072,5/29/2016 2:45:00 PM,1,ended,4203,NA,,SPL Season 3 Spring Split,521915
735501,Cringe Crew,CC,743258,Team Leftovers,LFTO,252930782,5/30/2016 3:00:00 PM,1,ended,4204,EU,,SPL Season 3 Spring Split,735501
735501,Cringe Crew,CC,743258,Team Leftovers,LFTO,252941432,5/30/2016 3:00:00 PM,1,ended,4204,EU,,SPL Season 3 Spring Split,735501
525883,Enemy,NME,531759,Denial eSports,DNL,252933540,5/30/2016 4:45:00 PM,1,ended,4205,NA,,SPL Season 3 Spring Split,525883
525883,Enemy,NME,531759,Denial eSports,DNL,252947524,5/30/2016 4:45:00 PM,1,ended,4205,NA,,SPL Season 3 Spring Split,525883
525883,Enemy,NME,761401,Team Allegiance,ALG,253677665,6/2/2016 3:00:00 PM,1,ended,4206,NA,,SPL Season 3 Spring Split,525883
525883,Enemy,NME,761401,Team Allegiance,ALG,253682750,6/2/2016 3:00:00 PM,1,ended,4206,NA,,SPL Season 3 Spring Split,525883
746991,Luminosity,LG,740117,SoaR G2A,SoaR,253680281,6/2/2016 4:45:00 PM,1,ended,4207,NA,,SPL Season 3 Spring Split,746991
746991,Luminosity,LG,740117,SoaR G2A,SoaR,253687841,6/2/2016 4:45:00 PM,1,ended,4207,NA,,SPL Season 3 Spring Split,740117
542879,EnVyUs,EnVy,521915,Eager,eGr,253679513,6/2/2016 6:30:00 PM,1,ended,4209,NA,,SPL Season 3 Spring Split,521915
542879,EnVyUs,EnVy,521915,Eager,eGr,253687416,6/2/2016 6:30:00 PM,1,ended,4209,NA,,SPL Season 3 Spring Split,521915
214354,Fnatic,FNC,474913,Team Dignitas,DiG,253809331,6/3/2016 1:00:00 PM,1,ended,4210,EU,,SPL Season 3 Spring Split,214354
214354,Fnatic,FNC,474913,Team Dignitas,DiG,253820758,6/3/2016 1:00:00 PM,1,ended,4210,EU,,SPL Season 3 Spring Split,214354
185700,Paradigm,PDG,536758,Torpedo,TPG,253809440,6/3/2016 2:45:00 PM,1,ended,4211,EU,,SPL Season 3 Spring Split,185700
185700,Paradigm,PDG,536758,Torpedo,TPG,253818957,6/3/2016 2:45:00 PM,1,ended,4211,EU,,SPL Season 3 Spring Split,185700
478427,PantheraGG,PNTR,735501,Cringe Crew,CC,253811477,6/3/2016 4:30:00 PM,1,ended,4213,EU,,SPL Season 3 Spring Split,478427
478427,PantheraGG,PNTR,735501,Cringe Crew,CC,253823275,6/3/2016 4:30:00 PM,1,ended,4213,EU,,SPL Season 3 Spring Split,478427
734605,Hungry For More,HFM,743258,Team Leftovers,LFTO,253812238,6/4/2016 1:00:00 PM,1,ended,4212,EU,,SPL Season 3 Spring Split,734605
734605,Hungry For More,HFM,743258,Team Leftovers,LFTO,253822965,6/4/2016 1:00:00 PM,1,ended,4212,EU,,SPL Season 3 Spring Split,734605
735501,Cringe Crew,CC,536758,Torpedo,TPG,254252963,6/4/2016 2:45:00 PM,1,ended,4214,EU,,SPL Season 3 Spring Split,735501
735501,Cringe Crew,CC,536758,Torpedo,TPG,254265654,6/4/2016 2:45:00 PM,1,ended,4214,EU,,SPL Season 3 Spring Split,536758
753364,The Randozos,RAND0,531759,Denial eSports,DNL,253681193,6/5/2016 1:00:00 PM,1,ended,4208,NA,,SPL Season 3 Spring Split,531759
