Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Relic,-5.886155878975147,0.3684210526315789,1.0,Meditation,2.204220534129936,0.5128205128205128,1.0
Sanctuary,-0.14516610680130188,0.46,,Blink,1.3708741110149696,0.75,
