,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of Focus,0.455696202532,3.03797468354
Item2,Rod of Tahuti,0.5416666666666666,1.63152610442
Item3,Obsidian Shard,0.4805194805194805,2.64227642276
Item4,Warlock's Sash,0.4230769230769231,2.04402515723
Item5,Spear of the Magus,0.480519480519,3.00957592339
Item6,Spear of Desolation,0.647058823529,1.61290322581
Relic1,Sprint,0.5,
Relic2,Purification,0.454545454545,
