,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.5738916256157636,3.37441314554
Item2,Warlock's Sash,0.6033898305084746,2.03738152184
Item3,Rod of Tahuti,0.6192307692307693,1.62622320267
Item4,Obsidian Shard,0.5953177257525084,2.63368830871
Item5,Spear of the Magus,0.603389830508,3.02325581395
Item6,Spear of Desolation,0.595317725753,1.73444976077
Relic1,Sanctuary,0.595588235294,
Relic2,Purification,0.605839416058,
