Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-18.5907909769631,0.44,1.0,Sprint,48.80803391720338,0.8571428571428571,1.0
Relic,-40.80766041289901,0.2765957446808511,,Purification,40.33935935565189,0.5294117647058824,
