Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,2.0783089982088714,0.4725274725274725,0.0,Purification,2.620340120340226,0.4691358024691358,0.0
Purification,2.620340120340226,0.4691358024691358,,Curse,2.339698743231536,0.6,
