Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,24.65712964633457,0.6261682242990654,0.6875,Meditation,24.65712964633457,0.6261682242990654,0.6875
Relic,-9.38277217148214,0.5268817204301075,,Blink,12.049371989046136,0.6129032258064516,
