,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Warrior Tabi,0.45871559633,2.9594554602
Item2,Jotunn's Wrath,0.47959183673469385,1.99379707576
Item3,Hydra's Lament,0.4864864864864865,2.26272784412
Item4,Titan's Bane,0.509090909090909,2.37310481213
Item5,Bloodforge,0.607142857143,2.13032581454
Item6,Masamune,0.479591836735,3.24675324675
Relic1,Purification,0.58,
Relic2,Curse,0.6,
