Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-0.04319005448039681,0.46218487394957986,0.0,Sprint,-0.029745389137074127,0.3333333333333333,0.0
Purification,-0.07817604503171423,0.4298245614035088,,Meditation,-0.029829317792077023,0.25,
