,recommendations,win_rate,win_rate_per_cost
Starter Item,Mark of the Vanguard,,
Boots,Shoes of the Magi,0.602040816327,3.60915492958
Item2,Heartward Amulet,0.5743801652892562,2.64334305151
Item3,Sovereignty,0.5551020408163265,2.64334305151
Item4,Breastplate of Valor,0.5040650406504065,2.41348713398
Item5,Mantle of Discord,0.613333333333,1.94206714944
Item6,Mystical Mail,0.577464788732,2.27160493827
Relic1,Meditation,0.564285714286,
Relic2,Purification,0.605263157895,
