Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-0.7417875192541554,0.5548780487804879,1.0,Purification,18.016826277476998,0.625,1.0
Purification,18.016826277476998,0.625,,Frenzy,12.648564587996114,0.75,
