Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,1.542448327594163,0.43278084714548803,0.333333333333,Sprint,9.779811825549748,0.5304347826086957,0.333333333333
Purification,0.3825128364667025,0.4258188824662813,,Curse,6.5014155294613865,0.5915492957746479,
