,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of the Magi,0.551020408163,3.75
Item2,Chronos' Pendant,0.5909090909090909,2.29591836735
Item3,Rod of Asclepius,0.5567010309278351,2.07150529385
Item4,Warlock's Sash,0.5510204081632653,2.07932229496
Item5,Spear of the Magus,0.6875,3.1976744186
Item6,Rod of Tahuti,0.6,1.68320340184
Relic1,Purification,0.604166666667,
Relic2,Sprint,0.6,
