Items_most_pop,Items_most_pop_L2,Items_most_pop_winrate,Items_L2,Items_L2_coef,Items_L2_winrate,Items_gold_adjusted_L2,Items_gold_adjusted_L2_coef,Items_gold_adjusted_L2_winrate
Shoes of Focus,-3.814490006304505,0.4377431906614786,Shoes of the Magi,16.370983666639496,0.5483870967741935,Shoes of the Magi,1.0231864791649685,3.4274193548387095
Heartward Amulet,-7.502473954806445,0.4377104377104377,Winged Blade,14.84200562991955,0.573170731707317,Winged Blade,0.8022705745902459,3.098220171390903
Breastplate of Valor,0.9735949779468022,0.468013468013468,Hide of the Urchin,14.13519834739201,0.5135135135135135,Hide of the Urchin,0.5889665978080003,2.1396396396396398
Sovereignty,-0.5357942191766112,0.4389312977099237,Mystical Mail,14.00793100560938,0.5217391304347826,Mystical Mail,0.518812259467014,1.932367149758454
Bulwark of Hope,-10.519965641861235,0.43700787401574803,Pestilence,8.792496806135903,0.5106382978723404,Pestilence,0.4089533398202746,2.375061850569025
Hide of the Urchin,14.13519834739201,0.5135135135135135,Void Stone,5.111087627234688,0.49514563106796117,Void Stone,0.23232216487430402,2.2506619593998236
