,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.4888888888888889,2.61627906977
Item2,Obsidian Shard,0.5517241379310345,2.04197390811
Item3,Polynomicon,0.5454545454545454,1.82002022245
Item4,Warlock's Sash,0.5254237288135594,1.57964019307
Item5,Soul Reaver,0.7,2.38095238095
Item6,Telkhines Ring,0.526315789474,2.47678018576
Relic1,Sprint,0.75,
Relic2,Sanctuary,0.465753424658,
