,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of Focus,0.277777777778,2.96296296296
Item2,Rod of Tahuti,0.41379310344827586,1.00401606426
Item3,Book of Thoth,0.38095238095238093,1.25786163522
Item4,Obsidian Shard,0.3333333333333333,1.62601626016
Item5,Spear of Desolation,0.444444444444,0.730994152047
Item6,Soul Reaver,0.413793103448,1.20048019208
Relic1,Meditation,0.0909090909091,
Relic2,Sprint,0.272727272727,
