Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,0.12147782452789,0.5145631067961165,0.571428571429,Curse,0.27998895306293475,0.5906040268456376,0.571428571429
Relic,-0.42768203441194647,0.42955326460481097,,Shell,0.2278897236856861,0.5901639344262295,
