,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.7,3.25255102041
Item2,Obsidian Shard,0.5365853658536586,2.39300506213
Item3,Book of Thoth,0.5416666666666666,1.85119259523
Item4,Chronos' Pendant,0.5227272727272727,2.04402515723
Item5,Rod of Asclepius,0.657142857143,2.47046186896
Item6,Breastplate of Valor,0.9,3.91304347826
Relic1,Sanctuary,0.537037037037,
Relic2,Purification,0.53125,
