Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Relic,952.177780010754,0.48905109489051096,0.666666666667,Relic,952.177780010754,0.48905109489051096,0.666666666667
Meditation,193.0609233562557,0.544,,Curse,516.6960909874743,0.5660377358490566,
