Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,16.61994654357697,0.6516587677725119,0.689497716895,Purification,19.830160833312185,0.6445086705202312,0.689497716895
Purification,19.830160833312185,0.6445086705202312,,Sanctuary,16.61994654357697,0.6516587677725119,
