Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,1.023886045271415,0.5208333333333334,0.0,Sprint,15.881865984861115,0.7096774193548387,0.0
Relic,-31.955743251241568,0.35443037974683544,,Purification,11.121837981270115,0.6,
