Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sanctuary,-6.696029874558023,0.46534653465346537,0.0,Sprint,8.115936428991795,0.6666666666666666,0.0
Purification,-0.5200088312946893,0.4880952380952381,,Relic,0.5202772063257942,0.5,
