Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,0.611611505907352,0.51875,1.0,Blink,1.641306641288614,0.8,1.0
Teleport,-0.41527657019894404,0.488,,Sanctuary,0.9108555070945694,0.5338983050847458,
