Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,-9.44070351278541,0.46875,0.636363636364,Wrath,18.154944815589744,0.5320910973084886,0.636363636364
Sanctuary,-14.63380122318192,0.44905008635578586,,Sprint,8.18789647853083,0.5918367346938775,
