,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Warrior Tabi,0.65296803653,3.70221558948
Item2,Frostbound Hammer,0.6226415094339622,2.45576197245
Item3,Qin's Sais,0.6027713625866051,2.09194538394
Item4,Witchblade,0.5781637717121588,2.75524513982
Item5,Mantle of Discord,0.57384341637,2.10634850493
Item6,Winged Blade,0.614634146341,3.32234673698
Relic1,Meditation,0.594005449591,
Relic2,Teleport,0.56304520222,
