,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.49877750611246946,3.85479041916
Item2,Rod of Tahuti,0.6167664670658682,1.85773032249
Item3,Obsidian Shard,0.5541666666666667,3.00861691252
Item4,Book of Thoth,0.5307262569832403,2.32742063044
Item5,Winged Blade,0.554166666667,3.13513513514
Item6,Polynomicon,0.530726256983,2.49649368864
Relic1,Sprint,0.636363636364,
Relic2,Purification,0.498687664042,
