,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of the Magi,0.8,3.35743801653
Item2,Gem of Isolation,0.7037037037037037,2.77777777778
Item3,Rod of Tahuti,0.75,2.25903614458
Item4,Spear of the Magus,0.6666666666666666,3.48837209302
Item5,Obsidian Shard,0.666666666667,2.98656047785
Item6,Hide of the Urchin,0.625,2.60416666667
Relic1,Sprint,0.714285714286,
Relic2,Teleport,0.591836734694,
