Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Teleport,-7.495273861782985,0.4053398058252427,1.0,Wrath,5.486029883109498,0.7368421052631579,1.0
Meditation,2.0280648829221324,0.44966442953020136,,Blink,2.4862144300991913,0.5128205128205128,
