,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.575567736883,3.51570071719
Item2,Rod of Tahuti,0.6266002844950214,1.7336377617
Item3,Book of Thoth,0.5755677368833203,2.17195372409
Item4,Soul Stone,0.5348525469168901,7.19459671104
Item5,Doom Orb,0.605306799337,2.95271609433
Item6,Dynasty Plate Helm,0.609730848861,3.38446383338
Relic1,Purification,0.560782143516,
Relic2,Sanctuary,0.564282844516,
