Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Teleport,-2.6948642386531683,0.4397163120567376,0.0,Purification,17.627605553438723,0.5714285714285714,0.0
Sprint,-23.846435205205978,0.36363636363636365,,Blink,15.836970870383832,0.7272727272727273,
