,recommendations,win_rate,win_rate_per_cost
Starter Item,Bumba's Mask,,
Boots,Ninja Tabi,0.772727272727,4.66666666667
Item2,Stone Cutting Sword,0.6236559139784946,1.45185939888
Item3,Ichaival,0.5454545454545454,2.22049084534
Item4,Qin's Sais,0.5072463768115942,1.39808682855
Item5,The Executioner,0.673469387755,2.99319727891
Item6,Wind Demon,0.740740740741,2.97202797203
Relic1,Sprint,0.590909090909,
Relic2,Teleport,0.727272727273,
