,recommendations,win_rate,win_rate_per_cost
Starter Item,Bluestone Pendant,,
Boots,Warrior Tabi,0.669491525424,3.61119040822
Item2,Hide of the Urchin,0.6014851485148515,2.5
Item3,Breastplate of Valor,0.5707376058041113,2.60869565217
Item4,Bulwark of Hope,0.6,2.37623762376
Item5,Mystical Mail,0.760563380282,2.81690140845
Item6,Brawler's Beat Stick,0.796875,3.3203125
Relic1,Teleport,0.571038251366,
Relic2,Shell,0.548913043478,
