,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Warrior Tabi,0.519047619048,3.02729528536
Item2,Qin's Sais,0.5190476190476191,1.47177745431
Item3,Frostbound Hammer,0.4946236559139785,1.72773875071
Item4,Death's Toll,0.39737991266375544,4.9672489083
Item5,Mantle of Discord,0.612068965517,1.9744160178
Item6,Winged Blade,0.53164556962,2.93679506278
Relic1,Wrath,0.564102564103,
Relic2,Relic,0.407407407407,
