,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of the Magi,0.646464646465,4.0404040404
Item2,Obsidian Shard,0.7948717948717948,2.83723245396
Item3,Bancroft's Talon,0.6923076923076923,2.42346938776
Item4,Book of Thoth,0.6341463414634146,2.19484020023
Item5,Void Stone,0.75,3.367003367
Item6,Polynomicon,0.823529411765,3.58056265985
Relic1,Teleport,0.629213483146,
Relic2,Blink,0.722222222222,
