Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Teleport,0.6709855183750597,0.5693430656934306,0.75,Sanctuary,18.067874526170247,0.639344262295082,0.75
Purification,2.149944822313484,0.6,,Thorns,16.92896887954355,0.6956521739130435,
