Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,-4.3237081912383335,0.5195121951219512,0.571428571429,Teleport,6.891273500790625,0.6842105263157895,0.571428571429
Sanctuary,5.193222682808674,0.5355029585798816,,Sanctuary,5.193222682808674,0.5355029585798816,
