Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,-0.27477646451311705,0.5,0.0,Blink,0.8369781989626661,0.6176470588235294,0.0
Wrath,-0.33037958173385057,0.4895833333333333,,Sanctuary,0.12307081990628245,0.5121951219512195,
