Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,2.6982541704090828,0.4847161572052402,0.44,Relic,4.5081806395992015,0.41836734693877553,0.44
Sanctuary,-11.359117769411196,0.479313824419778,,Purification,2.6982541704090828,0.4847161572052402,
