,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Ninja Tabi,0.729411764706,4.0873015873
Item2,The Executioner,0.6111111111111112,2.50269687163
Item3,Qin's Sais,0.625,2.08558072636
Item4,Transcendence,0.5559440559440559,2.16579536968
Item5,Hastened Fatalis,0.727272727273,3.39847068819
Item6,Deathbringer,0.611111111111,2.27941176471
Relic1,Sprint,0.623376623377,
Relic2,Purification,0.547770700637,
