Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,13.931001401002197,0.5451851851851852,0.573529411765,Purification,13.931001401002197,0.5451851851851852,0.573529411765
Wrath,1.7599889513589297,0.5168918918918919,,Wrath,1.7599889513589297,0.5168918918918919,
