Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,-5.914484163019008,0.5221238938053098,0.833333333333,Wrath,21.544241231968744,0.625,0.833333333333
Teleport,5.033116298588737,0.5689655172413793,,Teleport,5.033116298588737,0.5689655172413793,
