Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,-1.0944938235438613,0.4640855832908813,0.666666666667,Teleport,9.446625351906969,0.5604026845637584,0.666666666667
Sanctuary,-4.219477647452972,0.45770676691729323,,Sprint,0.4507187791897218,0.46788990825688076,
