,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.620087336245,3.6648177496
Item2,Gem of Isolation,0.6367816091954023,2.36895606824
Item3,Obsidian Shard,0.639618138424821,3.12008848012
Item4,Chronos' Pendant,0.6230031948881789,2.66507557677
Item5,Warlock's Sash,0.623003194888,2.33995221224
Item6,Book of Thoth,0.605863192182,2.28627619691
Relic1,Sanctuary,0.588839941263,
Relic2,Sprint,0.587301587302,
