Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Teleport,0.8753881283614368,0.5151515151515151,0.75,Meditation,2.863854273717289,0.5680473372781065,0.75
Meditation,2.863854273717289,0.5680473372781065,,Wrath,1.48053538392906,0.6190476190476191,
