Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,2.3866727899925513,0.4547738693467337,0.471728594507,Sanctuary,7.511538778980438,0.4685212298682284,0.471728594507
Sanctuary,7.511538778980438,0.4685212298682284,,Purification,2.3866727899925513,0.4547738693467337,
