,recommendations,win_rate,win_rate_per_cost
Starter Item,Bumba's Mask,,
Boots,Warrior Tabi,0.47455295735900965,2.37847480303
Item2,Titan's Bane,0.5462686567164179,1.79835899741
Item3,Bloodforge,0.5145985401459854,1.29355647182
Item4,Hydra's Lament,0.5061349693251533,1.71471439288
Item5,Winged Blade,0.613333333333,3.31531531532
Item6,Hide of the Urchin,0.514598540146,2.58620689655
Relic1,Purification,0.511261261261,
Relic2,Blink,0.552083333333,
