,recommendations,win_rate,win_rate_per_cost
Starter Item,Bumba's Mask,,
Boots,Titan's Bane,0.5590062111801242,2.68292682927
Item2,Void Shield,0.55,2.03703703704
Item3,Hydra's Lament,0.5431034482758621,2.55813953488
Item4,Jotunn's Wrath,0.5192307692307693,2.25409836066
Item5,Brawler's Beat Stick,0.55,2.359437751
Item6,Breastplate of Valor,0.606060606061,2.63504611331
Relic1,Wrath,0.539877300613,
Relic2,Blink,0.615384615385,
