,recommendations,win_rate,win_rate_per_cost
Starter Item,Bumba's Mask,,
Boots,Warrior Tabi,0.5121212121212121,2.2770398482
Item2,Titan's Bane,0.5975609756097561,1.72166427547
Item3,Bloodforge,0.6014492753623188,1.23839009288
Item4,Jotunn's Wrath,0.5379061371841155,1.44648023144
Item5,Qin's Sais,0.537906137184,2.6936026936
Item6,Brawler's Beat Stick,0.655172413793,2.72988505747
Relic1,Wrath,0.55900621118,
Relic2,Purification,0.524590163934,
