Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Teleport,4.237295275077314,0.524812030075188,0.520408163265,Teleport,4.237295275077314,0.524812030075188,0.520408163265
Purification,1.6289533824609126,0.5241779497098646,,Purification,1.6289533824609126,0.5241779497098646,
