Items_most_pop,Items_most_pop_L2,Items_most_pop_winrate,Items_L2,Items_L2_coef,Items_L2_winrate,Items_gold_adjusted_L2,Items_gold_adjusted_L2_coef,Items_gold_adjusted_L2_winrate
Warrior Tabi,163.52219641398452,0.35537190082644626,Void Shield,226.1719268259567,0.7857142857142857,Warrior Tabi,10.549819123482871,2.2927219408157824
Ichaival,-64.05772218808285,0.25806451612903225,Warrior Tabi,163.52219641398452,0.35537190082644626,Void Shield,8.376738030590989,2.9100529100529102
Breastplate of Valor,-34.66615784237482,0.368,Ninja Tabi,96.55403784778967,0.2857142857142857,Ninja Tabi,6.4369358565193115,1.9047619047619047
Qin's Sais,-98.98923278448498,0.43564356435643564,Winged Blade,93.42375316111865,0.6,Winged Blade,5.049932603303711,3.2432432432432434
Witchblade,-56.19299185422882,0.42696629213483145,Soul Eater,72.75802129567815,0.5869565217391305,Soul Eater,3.637901064783908,2.9347826086956523
Hide of the Nemean Lion,-74.89384107832623,0.35443037974683544,Jotunn's Wrath,43.62141689584992,0.49295774647887325,Titan's Bane,1.9309368339552175,2.926829268292683
