Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,-1.9020508835158267,0.5081967213114754,0.714285714286,Shell,6.78914885566741,0.75,0.714285714286
Sanctuary,-5.816466027400912,0.4666666666666667,,Sunder,3.9302625256210346,0.5652173913043478,
