Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,0.25717091152387894,0.5104166666666666,0.857142857143,Curse,1.3363415188080672,0.673469387755102,0.857142857143
Sanctuary,-0.9646017674857674,0.46,,Purification,1.1555336788517487,0.5742574257425742,
