Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,-11.136396207924992,0.5875,0.8125,Sprint,31.152376724157616,0.7564102564102564,0.8125
Sprint,31.152376724157616,0.7564102564102564,,Sunder,6.227638764244764,0.6938775510204082,
