Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sprint,-10.778829656759248,0.2916666666666667,0.0,Wrath,10.623267654891006,0.375,0.0
Curse,-16.204960467653294,0.25,,Sunder,2.0609463288846532,0.3333333333333333,
