,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of Focus,0.631578947368421,5.33333333333
Item2,Rod of Tahuti,0.8,2.40963855422
Item3,Obsidian Shard,0.7283950617283951,3.90243902439
Item4,Book of Thoth,0.6746987951807228,3.01886792453
Item5,Chronos' Pendant,0.692307692308,2.88461538462
Item6,Hide of the Nemean Lion,0.652173913043,3.4632034632
Relic1,Meditation,0.67032967033,
Relic2,Sunder,0.740740740741,
