,recommendations,win_rate,win_rate_per_cost
Starter Item,Bluestone Pendant,,
Boots,Warrior Tabi,0.46710526315789475,2.9776674938
Item2,Titan's Bane,0.6349206349206349,2.25140712946
Item3,Bluestone Pendant,0.46153846153846156,5.76923076923
Item4,Deathbringer,0.4931506849315068,1.44230769231
Item5,Hydra's Lament,0.846153846154,3.93559928444
Item6,Void Shield,0.727272727273,2.6936026936
Relic1,Purification,0.553571428571,
Relic2,Blink,0.833333333333,
