Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Sprint,-19.325490210714374,0.5181818181818182,0.0,Sunder,34.45284973896915,0.7073170731707317,0.0
Purification,-11.461113158282286,0.5321100917431193,,Relic,2.1666861497353467,0.53125,
