Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Relic,-87.61767707795785,0.12,0.75,Sprint,86.84583623796941,0.7777777777777778,0.75
Meditation,-44.7468034487645,0.525,,Sunder,86.14743535426365,0.7647058823529411,
