,recommendations,win_rate,win_rate_per_cost
Starter Item,Death's Toll,,
Boots,Warrior Tabi,0.804347826087,4.9409913454
Item2,Devourer's Gauntlet,0.8135593220338984,3.90243902439
Item3,Ichaival,0.8,4.70588235294
Item4,Transcendence,0.7592592592592593,3.07692307692
Item5,Asi,0.759259259259,4.51880801172
Item6,Qin's Sais,0.796296296296,2.94924554184
Relic1,Curse,0.818181818182,
Relic2,Sprint,0.769230769231,
