,recommendations,win_rate,win_rate_per_cost
Starter Item,Soul Stone,,
Boots,Shoes of the Magi,0.4024390243902439,2.76162790698
Item2,Rod of Tahuti,0.5377358490566038,1.33090501541
Item3,Obsidian Shard,0.48623853211009177,2.15541690301
Item4,Book of Thoth,0.4418604651162791,1.66739798157
Item5,Polynomicon,0.537735849057,2.3097826087
Item6,Bulwark of Hope,0.450381679389,1.78368981936
Relic1,Sunder,0.514285714286,
Relic2,Sprint,0.461538461538,
