,recommendations,win_rate,win_rate_per_cost
Starter Item,Vampiric Shroud,,
Boots,Shoes of the Magi,0.841666666667,5.09259259259
Item2,Warlock's Sash,0.8416666666666667,3.17610062893
Item3,Obsidian Shard,0.811965811965812,4.10569105691
Item4,Breastplate of Valor,0.8554216867469879,3.65942028986
Item5,Book of Thoth,0.805555555556,2.98742138365
Item6,Rod of Tahuti,0.791666666667,2.42637215529
Relic1,Meditation,0.846153846154,
Relic2,Sprint,0.818181818182,
