Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Meditation,-6.605841694315985,0.38235294117647056,0.714285714286,Thorns,58.46796313604088,0.543859649122807,0.714285714286
Thorns,58.46796313604088,0.543859649122807,,Wrath,33.99986018555829,0.5294117647058824,
