,recommendations,win_rate,win_rate_per_cost
Starter Item,Bluestone Pendant,,
Boots,Warrior Tabi,0.4838709677419355,2.89210233593
Item2,Breastplate of Valor,0.6666666666666666,1.94902548726
Item3,Soul Eater,0.5806451612903226,2.24137931034
Item4,Transcendence,0.5119047619047619,1.72413793103
Item5,Witchblade,0.666666666667,3.41463414634
Item6,Jotunn's Wrath,0.625,2.56147540984
Relic1,Purification,0.588235294118,
Relic2,Curse,0.857142857143,
