Relics_most_pop,Relics_most_pop_L2,Relics_most_pop_winrate,Relics_most_pop_wr_paired,Relics_L2,Relics_L2_coef,Relics_L2_winrate,Relics_L2_wr_paired
Purification,161.41096504682295,0.5681818181818182,0.4,Sprint,584.9449237598167,0.7391304347826086,0.4
Sanctuary,163.3136311139898,0.5125,,Sanctuary,163.3136311139898,0.5125,
